order_id,customer_id,restaurant_name,cuisine,order_datetime,delivery_time_min,order_value,discount_percent,payment_method,rating,delivery_city,delivery_partner,food_items,cancellation_reason,refund_amount,order_date,order_hour,order_day,is_rated
29595,4565,Tandoori Nights,Italian,2025-04-22 06:32:04,60.0,958.0,0.0,Wallet,5.0,Mumbai,Amit,Biryani,Restaurant busy,0.0,2025-04-22,6,Tuesday,True
67622,6830,Sushi World,North Indian,2025-03-03 07:43:04,39.0,710.48,13.29,Card,5.0,Mumbai,Sana,South Thali,Restaurant busy,0.0,2025-03-03,7,Monday,True
24625,4500,Kebab Street,Fast Food,2025-11-19 00:06:04,60.0,958.0,0.0,Wallet,5.0,Hyderabad,Amit,Sushi Set,No cancellation,0.0,2025-11-19,0,Wednesday,True
83328,1407,Veggie Point,Japanese,2024-12-03 10:19:04,60.0,958.0,0.0,Upi,0.0,Delhi,Sana,Biryani,Rider unavailable,263.59,2024-12-03,10,Tuesday,False
53059,2983,Spice Villa,Chinese,2025-10-03 09:55:04,60.0,958.0,36.7,Upi,0.0,Bangalore,Rohan,"Burger, Fries",Restaurant busy,0.0,2025-10-03,9,Friday,False
82541,2573,Pizza Craft,Fast Food,2025-04-02 14:42:04,107.0,958.0,39.08,Card,3.1,Pune,Kiran,Biryani,Customer Cancelled,0.0,2025-04-02,14,Wednesday,True
83069,7466,Tandoori Nights,Fast Food,2025-06-07 08:50:04,24.0,958.0,33.16,Card,1.9,Kolkata,Rohan,Sushi Set,Restaurant busy,0.0,2025-06-07,8,Saturday,True
44392,4865,Kebab Street,Fast Food,2025-03-03 06:08:04,60.0,1634.54,0.0,Wallet,0.0,Hyderabad,Rohan,"Burger, Fries",Customer Cancelled,0.0,2025-03-03,6,Monday,False
41066,6312,Burger Hub,North Indian,2024-12-16 20:53:04,19.0,958.0,0.0,Cash,2.4,Pune,Rohan,"Burger, Fries",No cancellation,0.0,2024-12-16,20,Monday,True
17962,3323,Veggie Point,Fast Food,2025-06-04 16:58:04,60.0,407.73,13.36,Net Banking,4.9,Bangalore,Kiran,"Burger, Fries",No cancellation,0.0,2025-06-04,16,Wednesday,True
54608,2826,Pizza Craft,North Indian,2025-09-26 14:39:04,60.0,958.0,0.0,Wallet,5.0,Delhi,Deepak,"Burger, Fries",Customer Cancelled,560.73,2025-09-26,14,Friday,True
39485,1836,Burger Hub,Italian,2025-01-20 22:07:04,30.0,958.0,0.0,Cash,0.0,Mumbai,Deepak,"Pizza, Coke",Restaurant busy,399.08,2025-01-20,22,Monday,False
95558,3773,Tandoori Nights,Fast Food,2025-02-03 23:06:04,60.0,958.0,0.0,Net Banking,0.0,Hyderabad,Fatima,Sushi Set,Rider unavailable,0.0,2025-02-03,23,Monday,False
25761,5098,Kebab Street,North Indian,2025-01-26 01:59:04,115.0,958.0,0.0,Cash,4.1,Hyderabad,Kiran,Biryani,Customer Cancelled,642.03,2025-01-26,1,Sunday,True
79029,2562,Spice Villa,Japanese,2025-01-01 02:26:04,60.0,958.0,31.69,Upi,0.0,Bangalore,Deepak,Noodles,Rider unavailable,308.79,2025-01-01,2,Wednesday,False
74642,3816,Spice Villa,South Indian,2025-03-07 16:23:04,60.0,958.0,0.0,Wallet,5.0,Delhi,Deepak,Noodles,Restaurant busy,184.03,2025-03-07,16,Friday,True
89976,3124,Spice Villa,North Indian,2025-08-04 19:33:04,60.0,594.17,0.0,Cash,0.0,Pune,Rohan,"Pizza, Coke",Rider unavailable,0.0,2025-08-04,19,Monday,False
20644,9719,Pizza Craft,Italian,2025-01-29 08:09:04,60.0,958.0,7.02,Wallet,5.0,Bangalore,Sana,"Burger, Fries",No cancellation,0.0,2025-01-29,8,Wednesday,True
84053,4825,Burger Hub,Fast Food,2025-11-10 16:00:04,60.0,1586.69,0.0,Cash,0.0,Mumbai,Fatima,South Thali,No cancellation,0.0,2025-11-10,16,Monday,False
33442,9064,Spice Villa,Italian,2024-12-24 16:32:04,60.0,757.65,23.91,Upi,0.0,Pune,Harsh,Biryani,Restaurant busy,354.74,2024-12-24,16,Tuesday,False
99159,7774,Burger Hub,South Indian,2025-11-25 20:26:04,60.0,958.0,0.0,Upi,5.0,Kolkata,Harsh,South Thali,Restaurant busy,0.0,2025-11-25,20,Tuesday,True
75926,1089,Pizza Craft,South Indian,2025-01-07 01:18:04,60.0,958.0,0.0,Wallet,1.2,Kolkata,Deepak,Sushi Set,Rider unavailable,0.0,2025-01-07,1,Tuesday,True
10563,4537,Noodle House,South Indian,2025-06-27 03:47:04,22.0,958.0,0.0,Cash,1.6,Mumbai,Sana,"Pizza, Coke",Restaurant busy,86.36,2025-06-27,3,Friday,True
21943,2961,Burger Hub,North Indian,2025-02-12 06:55:04,58.0,958.0,0.0,Card,0.0,Hyderabad,Harsh,"Burger, Fries",Restaurant busy,0.0,2025-02-12,6,Wednesday,False
36973,4161,Burger Hub,South Indian,2025-11-21 19:59:04,60.0,1462.68,0.0,Upi,5.0,Delhi,Kiran,Sushi Set,No cancellation,0.0,2025-11-21,19,Friday,True
34588,3608,Sushi World,Italian,2024-12-14 15:50:04,60.0,958.0,0.0,Cash,5.0,Kolkata,Sana,South Thali,Restaurant busy,0.0,2024-12-14,15,Saturday,True
47175,4245,Tandoori Nights,South Indian,2025-11-20 16:32:04,52.0,1111.26,0.0,Card,0.0,Mumbai,Rohan,"Pizza, Coke",Restaurant busy,0.0,2025-11-20,16,Thursday,False
66299,5882,Biryani Express,Chinese,2025-06-28 14:36:04,102.0,958.0,0.0,Cash,0.0,Delhi,Deepak,South Thali,No cancellation,0.0,2025-06-28,14,Saturday,False
90862,2880,Burger Hub,Japanese,2024-12-14 19:00:04,60.0,958.0,0.0,Cash,5.0,Bangalore,Kiran,South Thali,Customer Cancelled,0.0,2024-12-14,19,Saturday,True
92768,3116,Burger Hub,Mexican,2025-09-08 18:10:04,60.0,958.0,0.0,Upi,5.0,Pune,Kiran,Biryani,Rider unavailable,0.0,2025-09-08,18,Monday,True
43842,7044,Spice Villa,Italian,2025-10-27 19:11:04,91.0,958.0,15.27,Upi,4.2,Mumbai,Harsh,Sushi Set,Restaurant busy,0.0,2025-10-27,19,Monday,True
40117,7640,Pizza Craft,Italian,2025-02-19 14:52:04,60.0,958.0,0.0,Wallet,1.5,Hyderabad,Kiran,"Pizza, Coke",Rider unavailable,519.0,2025-02-19,14,Wednesday,True
57456,9192,Tandoori Nights,North Indian,2025-05-01 16:51:04,60.0,958.0,27.79,Net Banking,3.0,Bangalore,Fatima,Sushi Set,Restaurant busy,0.0,2025-05-01,16,Thursday,True
29215,1437,Burger Hub,Chinese,2025-05-25 06:51:04,60.0,958.0,0.0,Upi,5.0,Kolkata,Amit,Sushi Set,Restaurant busy,0.0,2025-05-25,6,Sunday,True
91696,6437,Kebab Street,Italian,2024-12-22 07:07:04,44.0,958.0,0.0,Upi,5.0,Hyderabad,Harsh,Sushi Set,Rider unavailable,84.97,2024-12-22,7,Sunday,True
13357,5508,Biryani Express,Chinese,2025-06-03 08:11:04,60.0,958.0,0.0,Upi,0.0,Delhi,Kiran,"Pizza, Coke",Restaurant busy,187.93,2025-06-03,8,Tuesday,False
91233,6304,Sushi World,Chinese,2025-06-26 18:22:04,60.0,958.0,0.0,Upi,5.0,Pune,Fatima,Sushi Set,No cancellation,0.0,2025-06-26,18,Thursday,True
94177,7863,Veggie Point,Italian,2025-09-08 01:31:04,60.0,663.83,32.59,Cash,0.0,Bangalore,Fatima,"Burger, Fries",Rider unavailable,84.59,2025-09-08,1,Monday,False
67993,1570,Sushi World,Fast Food,2025-08-07 01:00:04,60.0,958.0,0.0,Upi,0.0,Delhi,Fatima,Biryani,Customer Cancelled,0.0,2025-08-07,1,Thursday,False
64590,6699,Veggie Point,Mexican,2025-10-31 20:32:04,101.0,958.0,0.0,Upi,5.0,Delhi,Deepak,Sushi Set,Customer Cancelled,0.0,2025-10-31,20,Friday,True
99082,6110,Kebab Street,Fast Food,2025-04-11 16:13:04,60.0,958.0,0.0,Wallet,0.0,Kolkata,Amit,Biryani,Customer Cancelled,553.8,2025-04-11,16,Friday,False
88587,1186,Pizza Craft,Mexican,2025-10-30 08:15:04,88.0,958.0,12.59,Cash,5.0,Pune,Kiran,"Pizza, Coke",Restaurant busy,486.83,2025-10-30,8,Thursday,True
78582,7213,Spice Villa,North Indian,2025-07-14 07:14:04,60.0,958.0,0.0,Upi,3.3,Delhi,Fatima,Noodles,Customer Cancelled,0.0,2025-07-14,7,Monday,True
45443,6320,Veggie Point,Fast Food,2025-06-27 01:42:04,60.0,1186.17,0.0,Net Banking,0.0,Bangalore,Harsh,Noodles,Restaurant busy,100.84,2025-06-27,1,Friday,False
84644,8052,Pizza Craft,Italian,2025-09-29 04:24:04,60.0,958.0,0.0,Card,4.4,Kolkata,Harsh,Biryani,Restaurant busy,0.0,2025-09-29,4,Monday,True
43000,6978,Biryani Express,Italian,2024-12-15 19:53:04,60.0,958.0,21.05,Card,1.4,Kolkata,Fatima,South Thali,No cancellation,0.0,2024-12-15,19,Sunday,True
11134,7236,Tandoori Nights,North Indian,2025-09-26 20:14:04,88.0,958.0,0.0,Card,0.0,Mumbai,Fatima,"Pizza, Coke",Restaurant busy,0.0,2025-09-26,20,Friday,False
20354,5807,Burger Hub,South Indian,2025-07-14 00:22:04,55.0,877.48,36.09,Upi,4.0,Hyderabad,Amit,Sushi Set,Rider unavailable,0.0,2025-07-14,0,Monday,True
62768,3577,Burger Hub,North Indian,2025-09-04 00:30:04,60.0,958.0,0.0,Upi,5.0,Bangalore,Harsh,"Pizza, Coke",Customer Cancelled,0.0,2025-09-04,0,Thursday,True
46208,1922,Burger Hub,North Indian,2025-06-11 14:02:04,60.0,958.0,0.0,Cash,4.9,Mumbai,Amit,"Pizza, Coke",Rider unavailable,0.0,2025-06-11,14,Wednesday,True
17760,2041,Sushi World,Chinese,2025-07-21 00:06:04,60.0,958.0,0.0,Net Banking,5.0,Pune,Amit,"Burger, Fries",Restaurant busy,0.0,2025-07-21,0,Monday,True
97883,2975,Burger Hub,Fast Food,2025-07-12 07:11:04,60.0,221.52,17.9,Cash,1.8,Pune,Fatima,Sushi Set,Restaurant busy,0.0,2025-07-12,7,Saturday,True
56942,9222,Noodle House,South Indian,2025-10-31 04:05:04,60.0,958.0,0.0,Upi,0.0,Pune,Rohan,"Pizza, Coke",Rider unavailable,497.82,2025-10-31,4,Friday,False
10710,4859,Tandoori Nights,North Indian,2025-11-19 06:22:04,60.0,958.0,0.0,Card,5.0,Pune,Deepak,Biryani,No cancellation,0.0,2025-11-19,6,Wednesday,True
20425,2681,Burger Hub,Japanese,2025-03-24 04:48:04,60.0,958.0,0.0,Cash,2.1,Pune,Harsh,Noodles,No cancellation,0.0,2025-03-24,4,Monday,True
91410,8020,Tandoori Nights,North Indian,2025-09-30 13:17:04,60.0,958.0,20.98,Net Banking,0.0,Delhi,Rohan,South Thali,No cancellation,0.0,2025-09-30,13,Tuesday,False
85003,5277,Spice Villa,Italian,2025-10-30 19:14:04,60.0,958.0,0.0,Card,5.0,Hyderabad,Harsh,South Thali,Rider unavailable,0.0,2025-10-30,19,Thursday,True
26499,7650,Sushi World,Japanese,2025-05-28 06:32:04,60.0,958.0,0.0,Card,1.1,Kolkata,Rohan,Biryani,Customer Cancelled,0.0,2025-05-28,6,Wednesday,True
29384,1947,Café Bliss,Italian,2024-12-29 21:05:04,45.0,958.0,0.0,Wallet,5.0,Mumbai,Deepak,South Thali,Rider unavailable,0.0,2024-12-29,21,Sunday,True
12872,1468,Veggie Point,Mexican,2025-02-18 04:54:04,60.0,1124.47,0.0,Upi,0.0,Hyderabad,Fatima,South Thali,Restaurant busy,458.25,2025-02-18,4,Tuesday,False
79013,7862,Spice Villa,Japanese,2025-08-08 09:02:04,60.0,858.31,0.0,Upi,5.0,Mumbai,Sana,Sushi Set,Customer Cancelled,148.99,2025-08-08,9,Friday,True
64097,1870,Veggie Point,Fast Food,2025-03-03 16:20:04,31.0,958.0,0.0,Upi,5.0,Bangalore,Harsh,South Thali,Rider unavailable,0.0,2025-03-03,16,Monday,True
22514,2916,Veggie Point,North Indian,2025-08-25 04:03:04,60.0,958.0,0.0,Upi,1.1,Mumbai,Amit,"Pizza, Coke",Rider unavailable,0.0,2025-08-25,4,Monday,True
82127,1313,Sushi World,Italian,2025-07-16 01:52:04,60.0,958.0,0.0,Net Banking,0.0,Bangalore,Rohan,"Pizza, Coke",Rider unavailable,112.4,2025-07-16,1,Wednesday,False
67067,4047,Café Bliss,South Indian,2025-08-23 09:30:04,60.0,285.75,0.0,Upi,4.0,Bangalore,Deepak,Noodles,No cancellation,0.0,2025-08-23,9,Saturday,True
32987,6110,Tandoori Nights,Mexican,2025-03-29 11:59:04,60.0,958.0,0.0,Cash,5.0,Hyderabad,Fatima,South Thali,No cancellation,0.0,2025-03-29,11,Saturday,True
49407,7629,Burger Hub,South Indian,2024-12-12 04:01:04,73.0,1211.39,0.0,Net Banking,1.5,Bangalore,Deepak,Sushi Set,No cancellation,0.0,2024-12-12,4,Thursday,True
40259,1857,Burger Hub,North Indian,2025-01-17 20:06:04,60.0,319.21,0.67,Upi,5.0,Pune,Fatima,South Thali,Restaurant busy,0.0,2025-01-17,20,Friday,True
58227,8239,Noodle House,Japanese,2025-02-12 03:45:04,60.0,779.22,10.13,Upi,0.0,Pune,Deepak,South Thali,No cancellation,0.0,2025-02-12,3,Wednesday,False
73863,1485,Pizza Craft,North Indian,2025-05-05 20:54:04,60.0,958.0,15.19,Card,1.8,Delhi,Amit,Sushi Set,Rider unavailable,0.0,2025-05-05,20,Monday,True
68834,4113,Kebab Street,Chinese,2025-03-01 13:53:04,60.0,958.0,0.0,Net Banking,2.4,Kolkata,Harsh,Biryani,Rider unavailable,586.54,2025-03-01,13,Saturday,True
54104,1398,Pizza Craft,Italian,2025-07-21 17:41:04,16.0,958.0,0.0,Upi,3.4,Bangalore,Fatima,South Thali,No cancellation,0.0,2025-07-21,17,Monday,True
54688,8518,Noodle House,North Indian,2025-06-02 16:25:04,60.0,958.0,19.04,Cash,1.6,Kolkata,Rohan,Biryani,Rider unavailable,282.98,2025-06-02,16,Monday,True
54853,3313,Burger Hub,North Indian,2025-03-06 19:01:04,60.0,958.0,21.19,Upi,4.5,Hyderabad,Fatima,South Thali,No cancellation,0.0,2025-03-06,19,Thursday,True
15840,4553,Spice Villa,Italian,2025-01-20 13:20:04,60.0,958.0,0.0,Cash,4.4,Hyderabad,Deepak,Sushi Set,Restaurant busy,0.0,2025-01-20,13,Monday,True
23724,4041,Kebab Street,Chinese,2025-11-14 17:07:04,60.0,1578.08,0.0,Cash,0.0,Kolkata,Sana,Noodles,Restaurant busy,88.99,2025-11-14,17,Friday,False
99992,4355,Kebab Street,Mexican,2024-12-30 22:43:04,60.0,958.0,0.0,Upi,1.9,Hyderabad,Kiran,Biryani,Customer Cancelled,288.27,2024-12-30,22,Monday,True
82947,1463,Biryani Express,South Indian,2025-06-19 21:10:04,60.0,958.0,0.0,Card,5.0,Mumbai,Sana,"Burger, Fries",Rider unavailable,631.88,2025-06-19,21,Thursday,True
67180,3324,Spice Villa,Mexican,2025-05-15 16:32:04,60.0,1345.38,0.0,Card,0.0,Hyderabad,Harsh,Noodles,Rider unavailable,0.0,2025-05-15,16,Thursday,False
70352,7306,Pizza Craft,Italian,2025-01-27 18:16:04,60.0,958.0,36.07,Wallet,5.0,Bangalore,Sana,Noodles,Customer Cancelled,423.14,2025-01-27,18,Monday,True
97968,9643,Kebab Street,Mexican,2024-12-31 18:17:04,52.0,476.85,0.0,Upi,1.1,Delhi,Fatima,"Burger, Fries",No cancellation,0.0,2024-12-31,18,Tuesday,True
30831,1192,Burger Hub,Chinese,2025-07-06 11:28:04,60.0,958.0,31.81,Upi,1.9,Delhi,Deepak,Biryani,Rider unavailable,0.0,2025-07-06,11,Sunday,True
58838,3200,Spice Villa,Mexican,2025-09-24 11:42:04,60.0,958.0,0.0,Upi,0.0,Kolkata,Fatima,Noodles,Restaurant busy,110.48,2025-09-24,11,Wednesday,False
56268,5944,Tandoori Nights,Mexican,2025-06-01 18:16:04,60.0,276.87,0.0,Upi,5.0,Bangalore,Fatima,South Thali,No cancellation,0.0,2025-06-01,18,Sunday,True
93342,6366,Sushi World,Chinese,2024-12-01 12:39:04,15.0,1421.46,0.0,Net Banking,0.0,Mumbai,Amit,Noodles,No cancellation,0.0,2024-12-01,12,Sunday,False
97080,9954,Burger Hub,Fast Food,2025-06-12 09:24:04,60.0,1093.37,0.0,Cash,5.0,Bangalore,Harsh,"Burger, Fries",Customer Cancelled,682.79,2025-06-12,9,Thursday,True
21842,9916,Café Bliss,North Indian,2024-11-29 22:59:04,60.0,958.0,24.86,Net Banking,5.0,Hyderabad,Amit,Noodles,Rider unavailable,0.0,2024-11-29,22,Friday,True
60644,7245,Tandoori Nights,North Indian,2025-01-20 23:12:04,60.0,958.0,0.0,Upi,5.0,Delhi,Kiran,"Burger, Fries",Customer Cancelled,0.0,2025-01-20,23,Monday,True
69454,7284,Burger Hub,South Indian,2025-05-07 07:47:04,60.0,1573.86,0.0,Cash,0.0,Mumbai,Fatima,Biryani,Customer Cancelled,0.0,2025-05-07,7,Wednesday,False
21331,8093,Spice Villa,Mexican,2025-10-11 13:54:04,60.0,958.0,0.0,Cash,0.0,Delhi,Amit,Biryani,No cancellation,0.0,2025-10-11,13,Saturday,False
41032,6046,Sushi World,Mexican,2025-09-28 13:42:04,60.0,628.21,0.0,Cash,0.0,Kolkata,Harsh,Biryani,Rider unavailable,234.83,2025-09-28,13,Sunday,False
61244,6894,Biryani Express,South Indian,2025-10-05 04:31:04,60.0,659.3,0.0,Net Banking,0.0,Delhi,Harsh,Biryani,Rider unavailable,0.0,2025-10-05,4,Sunday,False
89104,1925,Noodle House,Italian,2025-01-31 14:19:04,60.0,958.0,0.0,Wallet,4.0,Delhi,Deepak,"Pizza, Coke",No cancellation,0.0,2025-01-31,14,Friday,True
93760,1728,Noodle House,North Indian,2025-07-10 12:16:04,60.0,142.63,11.04,Cash,1.3,Delhi,Fatima,"Burger, Fries",No cancellation,0.0,2025-07-10,12,Thursday,True
36307,5978,Noodle House,North Indian,2025-10-02 21:17:04,60.0,958.0,7.62,Wallet,2.0,Mumbai,Deepak,Sushi Set,Rider unavailable,0.0,2025-10-02,21,Thursday,True
40732,4227,Burger Hub,North Indian,2025-11-15 04:54:04,60.0,958.0,27.63,Card,0.0,Bangalore,Harsh,"Pizza, Coke",Customer Cancelled,205.79,2025-11-15,4,Saturday,False
15312,8820,Kebab Street,Fast Food,2025-10-07 07:40:04,85.0,435.09,0.0,Cash,5.0,Hyderabad,Rohan,Sushi Set,No cancellation,0.0,2025-10-07,7,Tuesday,True
97579,3593,Biryani Express,North Indian,2025-05-17 09:00:04,49.0,1495.17,0.0,Upi,5.0,Delhi,Kiran,South Thali,Rider unavailable,0.0,2025-05-17,9,Saturday,True
73626,4226,Noodle House,North Indian,2024-11-27 06:45:04,60.0,924.06,0.0,Wallet,1.6,Kolkata,Rohan,Noodles,No cancellation,0.0,2024-11-27,6,Wednesday,True
33954,3342,Biryani Express,Mexican,2025-01-18 10:21:04,60.0,958.0,34.99,Upi,5.0,Pune,Fatima,Sushi Set,Rider unavailable,0.0,2025-01-18,10,Saturday,True
78411,9957,Pizza Craft,Fast Food,2025-02-04 20:20:04,60.0,958.0,20.22,Cash,0.0,Bangalore,Rohan,Sushi Set,Rider unavailable,154.66,2025-02-04,20,Tuesday,False
75182,9217,Veggie Point,Chinese,2025-08-31 03:35:04,28.0,958.0,0.0,Card,3.4,Hyderabad,Kiran,Sushi Set,Rider unavailable,0.0,2025-08-31,3,Sunday,True
53551,9389,Spice Villa,Italian,2025-02-24 11:01:04,60.0,958.0,0.0,Wallet,0.0,Mumbai,Amit,Noodles,Customer Cancelled,0.0,2025-02-24,11,Monday,False
26014,2007,Tandoori Nights,North Indian,2025-07-20 16:54:04,60.0,958.0,0.0,Card,3.9,Bangalore,Fatima,Sushi Set,Rider unavailable,0.0,2025-07-20,16,Sunday,True
28718,9431,Pizza Craft,Fast Food,2025-09-02 15:38:04,118.0,754.92,0.0,Card,5.0,Pune,Amit,"Pizza, Coke",Customer Cancelled,0.0,2025-09-02,15,Tuesday,True
46532,4584,Café Bliss,North Indian,2025-06-14 07:50:04,60.0,1456.25,13.76,Upi,3.7,Kolkata,Rohan,Noodles,Rider unavailable,0.0,2025-06-14,7,Saturday,True
68512,9043,Burger Hub,North Indian,2024-12-22 09:00:04,41.0,1753.01,0.0,Upi,3.9,Bangalore,Harsh,"Burger, Fries",Restaurant busy,310.36,2024-12-22,9,Sunday,True
13806,9742,Noodle House,South Indian,2025-06-07 16:32:04,37.0,1794.0,0.0,Upi,5.0,Delhi,Amit,"Burger, Fries",Restaurant busy,0.0,2025-06-07,16,Saturday,True
84330,7371,Sushi World,Japanese,2025-11-01 02:08:04,60.0,958.0,0.0,Cash,0.0,Hyderabad,Deepak,South Thali,No cancellation,0.0,2025-11-01,2,Saturday,False
36168,5948,Veggie Point,Chinese,2025-08-30 14:37:04,60.0,958.0,0.0,Upi,0.0,Hyderabad,Fatima,Sushi Set,Restaurant busy,0.0,2025-08-30,14,Saturday,False
80058,3134,Veggie Point,North Indian,2024-12-05 15:51:04,60.0,958.0,0.0,Upi,0.0,Mumbai,Deepak,Biryani,No cancellation,0.0,2024-12-05,15,Thursday,False
51258,3422,Biryani Express,Fast Food,2025-05-05 06:11:04,60.0,1301.11,8.27,Card,0.0,Bangalore,Rohan,"Pizza, Coke",Restaurant busy,0.0,2025-05-05,6,Monday,False
92879,4997,Sushi World,Chinese,2025-11-05 16:51:04,60.0,958.0,23.97,Wallet,4.0,Bangalore,Amit,South Thali,Restaurant busy,0.0,2025-11-05,16,Wednesday,True
30405,5225,Pizza Craft,South Indian,2025-10-15 15:51:04,60.0,958.0,0.0,Cash,0.0,Delhi,Fatima,"Pizza, Coke",Customer Cancelled,0.0,2025-10-15,15,Wednesday,False
37821,2093,Pizza Craft,Fast Food,2025-06-23 13:39:04,60.0,958.0,36.95,Wallet,1.0,Hyderabad,Fatima,Sushi Set,Customer Cancelled,0.0,2025-06-23,13,Monday,True
61894,7863,Kebab Street,Chinese,2025-07-29 15:18:04,60.0,958.0,0.0,Upi,3.0,Pune,Sana,Sushi Set,Customer Cancelled,313.61,2025-07-29,15,Tuesday,True
90594,6969,Spice Villa,Italian,2025-02-08 16:25:04,60.0,1439.09,8.31,Card,2.6,Mumbai,Fatima,Sushi Set,Restaurant busy,0.0,2025-02-08,16,Saturday,True
22664,4261,Burger Hub,Italian,2025-08-17 13:33:04,54.0,1665.97,0.0,Card,5.0,Pune,Deepak,South Thali,Customer Cancelled,0.0,2025-08-17,13,Sunday,True
32362,6038,Veggie Point,Mexican,2025-10-11 19:56:04,60.0,765.94,30.45,Net Banking,5.0,Kolkata,Harsh,"Burger, Fries",Restaurant busy,0.0,2025-10-11,19,Saturday,True
87730,3162,Noodle House,Italian,2025-02-16 15:04:04,60.0,958.0,0.0,Card,0.0,Kolkata,Amit,"Burger, Fries",Rider unavailable,521.81,2025-02-16,15,Sunday,False
63747,5147,Sushi World,Japanese,2025-02-20 23:29:04,60.0,958.0,30.97,Wallet,3.1,Bangalore,Harsh,"Burger, Fries",Restaurant busy,0.0,2025-02-20,23,Thursday,True
27348,1459,Biryani Express,Italian,2025-02-08 20:02:04,49.0,958.0,0.0,Upi,5.0,Delhi,Harsh,"Pizza, Coke",No cancellation,0.0,2025-02-08,20,Saturday,True
47796,6250,Pizza Craft,South Indian,2025-05-02 00:25:04,60.0,958.0,0.0,Net Banking,0.0,Bangalore,Deepak,"Burger, Fries",Restaurant busy,0.0,2025-05-02,0,Friday,False
97481,8831,Spice Villa,Italian,2025-10-30 15:13:04,60.0,958.0,0.0,Upi,0.0,Bangalore,Fatima,Biryani,No cancellation,0.0,2025-10-30,15,Thursday,False
99772,1098,Burger Hub,Fast Food,2025-03-26 15:03:04,26.0,1121.86,0.0,Cash,3.6,Hyderabad,Kiran,South Thali,No cancellation,0.0,2025-03-26,15,Wednesday,True
46603,2091,Noodle House,Mexican,2025-07-22 04:25:04,65.0,958.0,0.0,Upi,0.0,Bangalore,Harsh,Biryani,Customer Cancelled,406.32,2025-07-22,4,Tuesday,False
23116,8864,Tandoori Nights,Fast Food,2025-08-30 10:02:04,60.0,958.0,9.63,Cash,2.4,Pune,Deepak,South Thali,Restaurant busy,0.0,2025-08-30,10,Saturday,True
12965,5251,Tandoori Nights,Italian,2025-06-26 16:20:04,60.0,314.86,14.47,Wallet,5.0,Hyderabad,Kiran,South Thali,Restaurant busy,89.82,2025-06-26,16,Thursday,True
78532,6128,Kebab Street,Chinese,2025-07-23 13:58:04,60.0,1763.71,0.0,Upi,3.7,Kolkata,Harsh,Noodles,Rider unavailable,160.87,2025-07-23,13,Wednesday,True
11163,5415,Veggie Point,North Indian,2025-09-15 14:14:04,60.0,958.0,0.0,Cash,0.0,Kolkata,Amit,"Pizza, Coke",Rider unavailable,0.0,2025-09-15,14,Monday,False
77352,8951,Pizza Craft,North Indian,2025-09-29 12:15:04,96.0,958.0,0.0,Upi,5.0,Mumbai,Fatima,Biryani,No cancellation,0.0,2025-09-29,12,Monday,True
85455,7672,Tandoori Nights,North Indian,2025-05-30 06:35:04,60.0,958.0,0.0,Upi,0.0,Bangalore,Harsh,South Thali,Restaurant busy,0.0,2025-05-30,6,Friday,False
26825,4070,Spice Villa,Fast Food,2025-01-31 09:33:04,60.0,608.38,21.28,Cash,0.0,Pune,Sana,"Pizza, Coke",Rider unavailable,359.52,2025-01-31,9,Friday,False
35748,3399,Tandoori Nights,North Indian,2025-01-29 05:57:04,60.0,1632.94,20.53,Wallet,3.2,Kolkata,Amit,Noodles,Rider unavailable,126.28,2025-01-29,5,Wednesday,True
81191,4921,Noodle House,North Indian,2024-12-05 03:28:04,60.0,958.0,0.0,Card,0.0,Mumbai,Fatima,"Burger, Fries",Restaurant busy,499.13,2024-12-05,3,Thursday,False
12560,8343,Sushi World,Italian,2025-09-28 16:50:04,64.0,1419.1,0.0,Cash,0.0,Pune,Rohan,Biryani,No cancellation,0.0,2025-09-28,16,Sunday,False
95718,7469,Café Bliss,Italian,2024-12-05 21:28:04,60.0,1775.75,0.0,Cash,2.6,Bangalore,Fatima,Sushi Set,Rider unavailable,0.0,2024-12-05,21,Thursday,True
96477,6221,Café Bliss,South Indian,2025-10-11 06:37:04,60.0,958.0,26.8,Cash,5.0,Kolkata,Sana,"Pizza, Coke",No cancellation,0.0,2025-10-11,6,Saturday,True
46700,4367,Sushi World,Fast Food,2025-06-07 15:30:04,54.0,517.79,0.0,Cash,5.0,Mumbai,Rohan,Sushi Set,Customer Cancelled,0.0,2025-06-07,15,Saturday,True
22697,4808,Café Bliss,Fast Food,2025-05-24 18:49:04,60.0,958.0,9.95,Net Banking,0.0,Kolkata,Rohan,Sushi Set,Restaurant busy,0.0,2025-05-24,18,Saturday,False
83096,9624,Pizza Craft,North Indian,2025-09-28 09:20:04,60.0,958.0,0.0,Card,2.2,Hyderabad,Rohan,"Pizza, Coke",Customer Cancelled,0.0,2025-09-28,9,Sunday,True
41628,6479,Kebab Street,Italian,2025-08-20 02:48:04,48.0,1500.75,0.0,Net Banking,5.0,Pune,Amit,Noodles,No cancellation,0.0,2025-08-20,2,Wednesday,True
71102,4112,Sushi World,Fast Food,2025-10-04 00:23:04,60.0,412.89,32.01,Upi,5.0,Mumbai,Kiran,South Thali,No cancellation,0.0,2025-10-04,0,Saturday,True
13039,1680,Burger Hub,Chinese,2025-07-21 12:33:04,60.0,958.0,0.0,Cash,5.0,Bangalore,Rohan,Biryani,No cancellation,0.0,2025-07-21,12,Monday,True
